Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2017-04-09,9,12389,370,1138,716,736,4696,766,43,2496,380,1091,12431,42
2017-04-09,10,12361,365,1141,749,601,4827,688,41,2523,386,1031,12351,-9
2017-04-09,11,12182,362,1153,735,568,4919,613,42,2457,382,1017,12248,66
2017-04-09,12,12060,366,1120,749,569,4940,614,36,2422,379,969,12165,105
2017-04-09,13,11963,359,1112,737,580,4909,566,37,2400,374,943,12017,54
2017-04-09,14,11852,358,1114,750,642,4885,566,32,2390,380,935,12051,199
2017-04-09,15,12185,360,1105,782,708,4920,583,32,2390,388,980,12248,63
2017-04-09,16,12728,373,1121,840,873,4959,632,29,2472,403,1040,12740,12
2017-04-09,17,13244,383,1116,892,979,5049,692,41,2578,414,1132,13276,32
2017-04-09,18,13519,391,1109,893,1036,5084,744,37,2659,401,1193,13547,28
2017-04-09,19,13745,415,1135,865,1093,5150,799,37,2715,414,1254,13878,133
2017-04-09,20,14369,459,1162,844,1141,5391,847,35,2852,435,1299,14466,98
2017-04-09,21,13949,468,1164,801,1085,5286,811,36,2762,407,1286,14108,159
2017-04-09,22,13125,461,1145,761,971,4992,731,35,2592,369,1217,13274,149
2017-04-09,23,12128,441,1106,675,930,4643,649,28,2447,352,1132,12403,275
2017-04-09,24,11474,429,1058,634,879,4344,593,26,2327,344,1081,11714,240
2017-04-10,1,11074,427,1073,603,870,4181,567,23,2215,327,1058,11343,270
2017-04-10,2,10931,426,1091,584,876,4075,556,21,2185,333,1038,11185,254
2017-04-10,3,10844,426,1084,579,859,4050,555,26,2191,321,1025,11116,272
2017-04-10,4,10964,426,1077,584,860,4088,569,26,2200,323,1035,11188,224
2017-04-10,5,11492,424,1071,637,903,4345,616,28,2310,343,1093,11770,278
2017-04-10,6,13013,440,1093,783,997,4883,719,33,2599,361,1180,13088,76
2017-04-10,7,14432,388,1157,846,1041,5416,800,36,2944,398,1258,14286,-146
2017-04-10,8,14630,409,1163,832,923,5630,752,40,3018,417,1276,14460,-169
2017-04-10,9,14116,393,1148,772,747,5703,660,35,2953,422,1297,14130,14
2017-04-10,10,13942,391,1162,759,633,5707,647,36,2924,415,1265,13939,-3
2017-04-10,11,13989,361,1153,776,619,5818,643,26,2940,412,1287,14034,45
2017-04-10,12,13993,350,1157,783,597,5843,614,25,2941,412,1302,14023,31
2017-04-10,13,14185,354,1160,746,576,5884,643,36,2990,410,1376,14174,-11
2017-04-10,14,13998,342,1105,728,497,5906,741,38,3142,411,1206,14117,119
2017-04-10,15,14424,336,1092,758,642,6046,844,35,3161,416,1173,14502,77
2017-04-10,16,14710,337,1129,813,876,5960,839,23,2971,416,1291,14656,-54
2017-04-10,17,14972,360,1160,910,1056,5838,780,44,3083,429,1391,15051,78
2017-04-10,18,15081,385,1157,895,1077,5793,811,51,3083,425,1433,15111,31
2017-04-10,19,15483,391,1190,899,1107,5799,865,55,3139,463,1510,15417,-66
2017-04-10,20,16078,432,1224,920,1135,5948,910,53,3282,489,1525,15917,-160
2017-04-10,21,15266,485,1202,855,1090,5744,871,51,3197,501,1444,15440,174
2017-04-10,22,14244,478,1205,761,1018,5303,784,47,2994,462,1376,14429,186
2017-04-10,23,13077,462,1141,709,908,4835,693,37,2763,410,1267,13226,149
2017-04-10,24,12133,448,1144,638,870,4440,636,35,2607,380,1207,12407,274
2017-04-11,1,11651,447,1130,584,847,4215,606,33,2475,347,1182,11865,214
2017-04-11,2,11348,444,1127,569,843,4084,596,40,2370,330,1228,11631,283
2017-04-11,3,11201,447,1076,574,824,4064,574,43,2256,323,1275,11456,255
2017-04-11,4,11273,446,1076,572,826,4082,592,39,2338,328,1249,11548,275
2017-04-11,5,11846,436,1074,626,864,4296,650,45,2514,350,1248,12105,260
2017-04-11,6,13145,449,1073,754,974,4820,760,55,2771,385,1280,13321,176
2017-04-11,7,14620,439,1128,866,1009,5329,862,59,2988,414,1461,14556,-65
2017-04-11,8,14968,451,1144,846,1015,5562,870,61,3073,417,1476,14915,-53
2017-04-11,9,15013,433,1162,872,972,5743,842,62,3093,429,1416,15023,10
2017-04-11,10,15065,398,1162,890,899,5857,800,60,3107,448,1408,15029,-36
2017-04-11,11,15035,387,1178,889,900,5891,738,48,3105,449,1373,14960,-76
2017-04-11,12,14774,388,1208,890,950,5861,747,58,3025,434,1289,14849,75
2017-04-11,13,14673,378,1206,886,958,5867,718,50,3016,430,1245,14755,82
2017-04-11,14,14480,371,1202,865,990,5837,640,52,3040,413,1148,14557,77
2017-04-11,15,14365,373,1202,875,995,5849,655,58,3059,406,1155,14626,261
2017-04-11,16,14569,373,1192,891,1046,5852,755,59,3089,419,1164,14841,273
2017-04-11,17,14855,373,1192,926,1088,5841,818,61,3105,424,1231,15058,203
2017-04-11,18,15012,386,1174,937,1079,5836,873,65,3077,421,1311,15158,146
2017-04-11,19,15635,440,1195,939,1130,5786,929,59,3175,450,1465,15567,-68
2017-04-11,20,16022,413,1249,942,1133,5888,952,46,3266,456,1525,15868,-154
2017-04-11,21,15110,439,1279,861,1115,5676,898,44,3163,468,1476,15421,311
2017-04-11,22,14133,481,1269,772,1041,5250,806,50,2909,428,1398,14404,271
2017-04-11,23,12964,467,1228,732,935,4784,714,46,2630,386,1311,13234,269
2017-04-11,24,12172,451,1179,636,926,4472,665,46,2494,350,1239,12457,285
2017-04-12,1,11883,443,1141,619,891,4301,635,46,2422,353,1253,12103,220
2017-04-12,2,11721,440,1125,591,891,4173,618,49,2398,351,1259,11894,173
2017-04-12,3,11680,443,1114,587,896,4127,619,49,2397,347,1265,11843,164
2017-04-12,4,11831,441,1131,609,893,4179,637,44,2402,334,1289,11959,128
2017-04-12,5,12419,439,1153,661,924,4414,687,46,2529,343,1347,12543,125
2017-04-12,6,13930,452,1191,813,996,4961,803,55,2779,399,1451,13900,-30
2017-04-12,7,15300,427,1219,874,1058,5540,905,60,3079,446,1566,15174,-126
2017-04-12,8,15591,407,1227,856,1049,5769,912,58,3199,454,1582,15514,-77
2017-04-12,9,15474,389,1198,841,941,5879,880,57,3177,457,1563,15380,-95
2017-04-12,10,15353,392,1187,843,872,5981,855,51,3154,451,1548,15336,-17
2017-04-12,11,15323,404,1199,813,838,6028,841,52,3165,453,1498,15291,-31
2017-04-12,12,15184,382,1180,812,855,6005,826,56,3124,436,1454,15132,-52
2017-04-12,13,15090,373,1152,799,873,6029,825,54,3120,422,1422,15070,-20
2017-04-12,14,15029,373,1156,853,849,6006,835,49,3106,427,1360,15016,-13
2017-04-12,15,15053,371,1158,870,912,5993,854,58,3056,433,1302,15006,-47
2017-04-12,16,15240,363,1188,882,963,5986,901,40,3098,446,1327,15195,-45
2017-04-12,17,15484,312,1211,921,1061,5976,938,59,3113,450,1381,15421,-63
2017-04-12,18,15545,332,1230,935,1112,5858,967,58,3132,439,1461,15523,-22
2017-04-12,19,15922,349,1255,916,1181,5885,1020,63,3148,464,1539,15820,-102
2017-04-12,20,16542,371,1308,929,1194,6094,1070,63,3357,498,1623,16506,-36
2017-04-12,21,16235,447,1308,869,1153,5964,1019,61,3303,483,1624,16231,-4
2017-04-12,22,15288,469,1272,819,1065,5551,912,60,3137,460,1543,15288,-1
2017-04-12,23,14023,461,1213,746,972,5057,810,57,2879,401,1429,14024,1
2017-04-12,24,13235,451,1181,692,926,4719,750,58,2747,370,1313,13208,-27
2017-04-13,1,12578,444,1084,652,911,4507,721,56,2676,368,1263,12682,104
2017-04-13,2,12352,436,1130,634,911,4379,709,54,2652,356,1250,12511,159
2017-04-13,3,12278,441,1142,627,910,4351,703,55,2620,363,1213,12424,146
2017-04-13,4,12527,439,1155,642,934,4383,719,58,2640,360,1209,12539,13
2017-04-13,5,13131,442,1172,708,986,4599,774,61,2732,396,1254,13124,-7
2017-04-13,6,14486,454,1222,791,1112,5101,882,65,3002,422,1404,14454,-32
2017-04-13,7,15545,433,1275,865,1074,5606,938,66,3171,439,1529,15397,-148
2017-04-13,8,15311,400,1258,827,922,5738,865,62,3212,446,1582,15312,1
2017-04-13,9,14860,384,1199,802,736,5775,757,61,3096,433,1587,14830,-30
2017-04-13,10,14555,362,1178,776,644,5810,682,61,3095,434,1564,14606,51
2017-04-13,11,14414,345,1155,756,619,5815,655,59,3091,428,1570,14494,80
2017-04-13,12,14257,333,1149,724,609,5806,631,58,3069,427,1496,14303,47
2017-04-13,13,14206,331,1100,722,568,5774,612,58,3097,435,1436,14131,-75
2017-04-13,14,13915,333,1109,723,537,5690,592,58,3032,422,1358,13856,-59
2017-04-13,15,13860,338,1095,714,557,5636,583,57,3038,403,1386,13807,-53
2017-04-13,16,14058,382,1092,747,641,5627,605,56,3038,403,1451,14043,-15
2017-04-13,17,14336,385,1135,746,826,5587,686,60,3069,410,1493,14397,61
2017-04-13,18,14689,393,1193,765,976,5539,789,92,3080,413,1519,14758,69
2017-04-13,19,15210,442,1228,800,1077,5549,877,101,3123,427,1531,15155,-56
2017-04-13,20,15785,462,1254,849,1138,5758,952,99,3221,449,1577,15757,-28
2017-04-13,21,15371,463,1259,801,1107,5662,934,93,3163,450,1543,15476,105
2017-04-13,22,14498,437,1250,719,1051,5292,865,83,2984,416,1453,14552,54
2017-04-13,23,13367,437,1189,691,946,4860,771,74,2721,362,1334,13384,17
2017-04-13,24,12522,433,1127,631,900,4485,698,63,2574,348,1232,12489,-33
2017-04-14,1,11902,428,1068,593,891,4267,659,50,2403,338,1188,11885,-17
2017-04-14,2,11584,427,1037,579,886,4095,650,47,2381,322,1134,11557,-27
2017-04-14,3,11386,426,1037,589,869,4060,644,49,2298,308,1127,11406,21
2017-04-14,4,11365,428,1060,600,872,4008,651,48,2309,303,1097,11376,11
2017-04-14,5,11555,420,1068,625,901,4081,675,48,2341,301,1105,11566,12
2017-04-14,6,11917,428,1074,630,966,4187,715,54,2392,324,1134,11905,-12
2017-04-14,7,12186,439,1068,659,900,4254,729,60,2463,339,1178,12090,-97
2017-04-14,8,12044,448,1054,652,778,4405,691,61,2509,349,1213,12160,116
2017-04-14,9,12014,445,1055,649,659,4560,628,77,2537,344,1128,12082,69
2017-04-14,10,11832,437,1059,645,598,4638,572,79,2479,351,1042,11899,68
2017-04-14,11,11944,431,1036,657,546,4747,551,78,2482,354,1017,11900,-45
2017-04-14,12,11735,423,1028,653,552,4751,538,79,2441,351,1009,11825,90
2017-04-14,13,11543,410,981,625,516,4684,510,80,2401,346,1018,11570,27
2017-04-14,14,11165,402,966,594,477,4602,488,78,2396,347,1040,11390,226
2017-04-14,15,11112,409,969,591,493,4559,485,77,2372,334,1035,11325,213
2017-04-14,16,11410,413,1042,637,580,4597,524,93,2413,341,1057,11697,286
2017-04-14,17,12248,398,1074,658,787,4678,625,142,2498,353,1137,12351,103
2017-04-14,18,12657,389,1053,688,950,4706,707,166,2562,351,1192,12764,107
2017-04-14,19,13110,391,1071,732,1015,4731,767,155,2620,359,1232,13071,-39
2017-04-14,20,13655,400,1107,770,1067,4943,822,90,2766,380,1293,13640,-15
2017-04-14,21,13463,414,1111,744,1047,4900,805,80,2718,379,1291,13489,26
2017-04-14,22,12747,412,1116,723,955,4692,749,64,2567,360,1247,12886,139
2017-04-14,23,12045,403,1131,641,918,4391,678,45,2421,328,1165,12121,76
2017-04-14,24,11338,411,1097,610,893,4128,616,46,2264,305,1032,11402,64
2017-04-15,1,10915,416,1073,566,889,3955,582,50,2193,286,994,11004,89
2017-04-15,2,10637,415,1048,577,840,3843,573,42,2121,288,993,10742,104
2017-04-15,3,10471,414,1059,575,831,3795,579,38,2067,291,995,10644,173
2017-04-15,4,10575,411,1087,582,839,3775,594,46,2079,300,1036,10750,175
2017-04-15,5,10973,408,1105,623,865,3834,619,51,2147,304,1066,11023,50
2017-04-15,6,11511,418,1097,647,913,3972,648,57,2259,311,1148,11471,-40
2017-04-15,7,11823,434,1113,653,922,4169,693,46,2305,344,1192,11870,47
2017-04-15,8,12260,445,1161,651,828,4487,751,40,2481,370,1196,12411,150
2017-04-15,9,12951,454,1208,678,733,4808,816,42,2647,407,1253,13045,94
2017-04-15,10,13452,457,1239,699,644,5035,857,48,2769,429,1204,13382,-70
2017-04-15,11,13534,450,1237,709,702,5173,889,55,2800,435,1153,13602,68
2017-04-15,12,13580,438,1236,708,839,5228,896,47,2681,424,1061,13558,-22
2017-04-15,13,13293,433,1194,736,928,5133,854,38,2485,411,1065,13276,-16
2017-04-15,14,12820,429,1187,763,979,4922,759,34,2429,385,1015,12903,83
2017-04-15,15,12423,429,1191,794,1012,4789,691,51,2350,381,969,12657,234
2017-04-15,16,12717,424,1229,822,1022,4781,724,50,2350,388,1018,12808,91
2017-04-15,17,12932,427,1219,852,1002,4820,751,56,2429,390,1075,13022,90
2017-04-15,18,13122,430,1247,853,1046,4826,755,55,2498,382,1136,13227,105
2017-04-15,19,13380,445,1242,860,1052,4808,783,60,2503,372,1184,13308,-73
2017-04-15,20,13598,452,1221,834,1060,5003,819,54,2616,400,1221,13681,83
2017-04-15,21,13360,466,1203,788,1028,4933,786,46,2590,389,1225,13453,93
2017-04-15,22,12730,459,1188,728,969,4705,728,44,2467,363,1164,12815,85
2017-04-15,23,12068,446,1151,667,911,4432,672,38,2362,334,1096,12110,42
2017-04-15,24,11216,430,1117,632,848,4141,610,42,2184,302,1020,11326,109
2017-04-16,1,10631,423,1080,568,825,3924,585,56,2105,276,958,10799,169
2017-04-16,2,10374,390,1075,548,820,3774,574,86,2029,321,919,10536,162
2017-04-16,3,10229,381,1108,539,801,3700,553,81,1981,327,904,10373,144
2017-04-16,4,10167,379,1130,502,825,3670,538,78,1987,320,897,10325,158
2017-04-16,5,10227,363,1132,529,819,3702,542,83,2029,325,898,10423,195
2017-04-16,6,10560,387,1136,541,862,3780,578,83,2063,310,923,10662,101
2017-04-16,7,10815,400,1144,581,879,3882,616,81,2114,327,934,10957,141
2017-04-16,8,11406,418,1188,665,853,4164,652,82,2262,332,965,11581,175
2017-04-16,9,11928,439,1235,711,841,4390,700,91,2344,349,980,12081,152
2017-04-16,10,12256,453,1280,756,802,4560,689,78,2366,360,998,12343,87
2017-04-16,11,12435,456,1291,783,758,4702,756,79,2414,369,1018,12624,189
2017-04-16,12,12760,456,1236,808,744,4842,791,75,2480,375,1037,12844,84
2017-04-16,13,12693,451,1190,792,836,4811,742,84,2438,380,1086,12809,115
2017-04-16,14,12554,444,1175,813,827,4728,698,95,2417,364,1045,12607,53
2017-04-16,15,12264,435,1181,790,763,4716,711,96,2422,366,1012,12492,228
2017-04-16,16,12503,424,1240,780,823,4700,709,98,2440,368,1026,12608,105
2017-04-16,17,12455,415,1234,766,888,4718,699,98,2468,362,1032,12681,225
2017-04-16,18,12611,432,1214,734,948,4707,726,105,2487,357,1068,12778,167
2017-04-16,19,13034,441,1213,777,983,4732,765,107,2515,372,1120,13026,-9
2017-04-16,20,13650,452,1233,815,996,4969,799,89,2646,410,1192,13602,-48
2017-04-16,21,13394,464,1222,789,970,4914,776,85,2636,405,1203,13464,70
2017-04-16,22,12670,458,1191,746,910,4685,722,88,2479,381,1167,12827,157
2017-04-16,23,11892,441,1143,689,836,4374,655,86,2338,357,1111,12032,140
2017-04-16,24,11414,440,1120,634,797,4127,608,90,2304,318,1047,11486,72
2017-04-17,1,11250,460,1138,602,791,3970,583,91,2273,304,1054,11266,16
2017-04-17,2,11114,458,1137,582,798,3874,574,87,2224,294,1071,11099,-15
2017-04-17,3,11048,458,1131,557,820,3819,575,83,2235,289,1083,11051,3
2017-04-17,4,11182,456,1163,554,844,3829,599,87,2263,317,1097,11209,26
2017-04-17,5,11728,452,1164,607,859,4087,650,94,2360,316,1145,11733,5
2017-04-17,6,12715,466,1183,712,866,4448,732,92,2582,336,1233,12650,-65
2017-04-17,7,13619,452,1150,701,936,4865,819,98,2791,398,1298,13508,-111
2017-04-17,8,14151,472,1192,727,901,5227,871,104,2914,393,1292,14093,-58
2017-04-17,9,14318,476,1212,705,913,5454,841,105,2942,390,1238,14275,-43
2017-04-17,10,14112,481,1264,727,817,5544,815,103,2917,405,1194,14268,156
2017-04-17,11,14088,467,1250,730,826,5590,761,101,2932,412,1176,14246,157
2017-04-17,12,13931,456,1237,742,845,5597,696,100,2912,409,1158,14153,221
2017-04-17,13,14085,445,1219,774,776,5607,677,97,2860,399,1165,14020,-65
2017-04-17,14,13865,434,1190,772,765,5542,672,101,2822,401,1158,13855,-10
2017-04-17,15,13931,419,1186,783,825,5499,678,102,2868,405,1172,13938,8
2017-04-17,16,14221,411,1176,804,906,5542,713,102,2909,415,1251,14228,7
2017-04-17,17,14604,396,1192,870,972,5575,799,102,2989,417,1357,14671,67
2017-04-17,18,14871,414,1199,862,1067,5501,887,103,3044,420,1359,14858,-13
2017-04-17,19,15356,482,1250,921,1126,5530,958,105,3077,459,1400,15308,-48
2017-04-17,20,15979,502,1282,857,1276,5795,1007,107,3198,488,1441,15952,-26
2017-04-17,21,15691,520,1274,799,1253,5753,966,107,3155,484,1443,15754,64
2017-04-17,22,14711,451,1251,787,1074,5373,880,103,2976,422,1386,14702,-9
2017-04-17,23,13558,469,1211,681,1014,4918,775,97,2748,394,1282,13589,31
2017-04-17,24,12871,471,1212,628,993,4595,713,110,2626,369,1200,12917,47
2017-04-18,1,12524,475,1202,641,942,4390,687,99,2593,353,1167,12550,26
2017-04-18,2,12339,475,1184,606,937,4283,668,96,2492,341,1162,12242,-97
2017-04-18,3,12184,464,1173,604,935,4268,662,52,2515,357,1158,12189,5
2017-04-18,4,12295,458,1172,622,955,4314,676,42,2555,342,1169,12304,9
2017-04-18,5,12853,454,1152,685,1024,4534,728,57,2631,368,1215,12849,-4
2017-04-18,6,14131,469,1194,732,1176,5042,831,60,2867,400,1345,14116,-15
2017-04-18,7,15099,467,1254,793,1111,5532,890,66,3085,439,1425,15062,-37
2017-04-18,8,14965,491,1250,831,872,5718,835,65,3069,435,1389,14954,-11
2017-04-18,9,14476,499,1215,787,707,5766,722,70,3028,432,1287,14513,37
2017-04-18,10,14110,481,1154,777,607,5816,655,69,3030,420,1219,14227,117
2017-04-18,11,13961,474,1147,772,564,5835,616,69,3024,422,1190,14113,152
2017-04-18,12,13819,473,1139,771,533,5839,587,59,2941,414,1178,13934,115
2017-04-18,13,13735,474,1137,756,534,5833,572,72,2916,422,1181,13898,163
2017-04-18,14,13669,464,1130,737,530,5784,558,61,2899,410,1182,13756,88
2017-04-18,15,13680,455,1140,759,550,5703,553,64,2908,410,1199,13742,62
2017-04-18,16,13923,455,1158,793,642,5706,589,83,2939,414,1223,14001,78
2017-04-18,17,14351,444,1178,755,905,5730,685,74,3016,412,1290,14488,137
2017-04-18,18,14712,445,1188,847,966,5760,790,113,3037,420,1303,14866,155
2017-04-18,19,15303,486,1262,881,1071,5810,863,132,3130,454,1295,15386,83
2017-04-18,20,15762,498,1299,820,1249,6019,917,69,3283,467,1319,15939,176
2017-04-18,21,15305,502,1325,876,1109,5871,880,64,3172,476,1325,15600,295
2017-04-18,22,14506,489,1290,807,1011,5450,791,58,2988,416,1333,14634,128
2017-04-18,23,13226,468,1237,743,927,4979,701,54,2730,393,1178,13411,185
